rank,icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
42,KPHL,53.0,53.0,100.0,0.0,0.0,1500.0,,18453.0,18630.0,19200.0,19715.0,20271.0,,,,,,,,,,,19200.0,20271.0,100.0,,98.11320754716981,1.8867924528301887,0.0,53.0,53.0,100.0,0.0,0.0,,,-22292.2,-21572.0,-21034.0,-20317.0,-19894.4,,,,,,,,,,,21034.0,22292.2,100.0,,96.22641509433963,3.7735849056603774,0.0,0.0,nm_inferred,53.0,100.0,,,,
43,LIMJ,53.0,53.0,100.0,0.0,0.0,600.0,,45.0,60.0,75.0,90.0,115.0,,,,,,,,,,,75.0,115.0,100.0,,100.0,0.0,0.0,52.0,52.0,100.0,0.0,0.0,,,123.80000000000003,209.5,260.0,276.25,295.0,,,,,,,,,,,260.0,295.0,3.8461538461538463,,98.07692307692308,1.9230769230769231,0.0,0.0,nm_inferred,53.0,100.0,,Genoa Cristoforo Colombo Airport,44.412039,8.840732
44,KDFW,51.0,51.0,100.0,0.0,0.0,1200.0,,26085.0,26432.5,26805.0,27530.0,28585.0,,,,,,,,,,,26805.0,28585.0,100.0,,94.11764705882354,5.882352941176471,0.0,52.0,52.0,100.0,0.0,0.0,,,-30465.2,-29630.5,-28768.0,-27972.25,-27397.1,,,,,,,,,,,28768.0,30465.2,100.0,,94.23076923076923,5.769230769230769,0.0,0.0,nm_inferred,52.0,100.0,,,,
45,EGHH,49.0,49.0,100.0,0.0,0.0,900.0,,-655.5999999999999,-400.0,-155.0,-25.0,42.00000000000003,,,,,,,,,,,155.0,655.6000000000001,24.489795918367346,,91.83673469387755,6.122448979591836,2.0408163265306123,46.0,46.0,100.0,0.0,0.0,,,303.5,413.25,537.5,655.0,749.5,,,,,,,,,,,537.5,749.5,0.0,,93.47826086956522,2.1739130434782608,4.3478260869565215,0.0,nm_inferred,49.0,100.0,,Bournemouth Airport,50.780483,-1.839576
46,LKTB,49.0,49.0,100.0,0.0,0.0,300.0,,-378.99999999999994,-215.0,-170.0,-125.0,-52.99999999999997,,,,,,,,,,,170.0,419.00000000000006,2.0408163265306123,,89.79591836734694,6.122448979591836,4.081632653061225,49.0,49.0,100.0,0.0,0.0,,,404.0,430.0,480.0,565.0,607.0,,,,,,,,,,,480.0,607.0,0.0,,97.95918367346938,0.0,2.0408163265306123,0.0,nm_inferred,49.0,100.0,,Brno-Tuřany Airport,49.151276,16.693972
47,ENCN,47.0,47.0,100.0,0.0,0.0,600.0,,50.0,55.5,75.0,90.0,100.0,,,,,,,,,,,75.0,100.0,100.0,,97.87234042553192,2.127659574468085,0.0,48.0,48.0,100.0,0.0,0.0,,,64.9,95.5,112.0,123.5,129.3,,,,,,,,,,,112.5,130.0,8.333333333333334,,100.0,0.0,0.0,0.0,nm_inferred,48.0,100.0,,Kristiansand Airport,58.204201,8.08537
48,RJTT,48.0,48.0,100.0,0.0,0.0,600.0,,36106.5,42448.75,44930.0,45802.5,46587.0,,,,,,,,,,,44930.0,46587.0,100.0,,79.16666666666667,20.833333333333332,0.0,41.0,41.0,100.0,0.0,0.0,,,-40786.0,-36545.0,-35844.0,-31685.0,-30655.0,,,,,,,,,,,35844.0,40786.0,100.0,,46.34146341463415,53.65853658536585,0.0,0.0,nm_inferred,48.0,100.0,,,,
49,EYKA,47.0,47.0,100.0,0.0,0.0,600.0,,-745.0,-697.5,-575.0,-390.0,-281.0000000000001,,,,,,,,,,,580.0,791.9999999999999,2.127659574468085,,97.87234042553192,2.127659574468085,0.0,46.0,46.0,100.0,0.0,0.0,,,437.5,480.0,532.5,665.0,937.5,,,,,,,,,,,532.5,937.5,0.0,,100.0,0.0,0.0,0.0,nm_inferred,47.0,100.0,,Kaunas International Airport,54.963965,24.08582
50,HAAB,47.0,47.0,100.0,0.0,0.0,600.0,,9686.2,10345.5,10972.0,13880.0,14249.199999999999,,,,,,,,,,,10972.0,14249.199999999999,100.0,,82.97872340425532,17.02127659574468,0.0,39.0,39.0,100.0,0.0,0.0,,,-13675.2,-13395.0,-11838.0,-10508.5,-10231.0,,,,,,,,,,,11838.0,13675.2,100.0,,89.74358974358974,10.256410256410257,0.0,0.0,nm_inferred,47.0,100.0,,,,
51,LERS,47.0,47.0,100.0,0.0,0.0,600.0,,123.0,167.5,225.0,250.0,272.0,,,,,,,,,,,225.0,272.0,100.0,,97.87234042553192,2.127659574468085,0.0,47.0,47.0,100.0,0.0,0.0,,,-49.79999999999997,21.0,41.0,53.0,66.0,,,,,,,,,,,49.0,106.39999999999995,14.893617021276595,,95.74468085106383,4.25531914893617,0.0,0.0,nm_inferred,47.0,100.0,,Reus Airport,41.147509,1.168354
52,LIPQ,44.0,44.0,100.0,0.0,0.0,600.0,,-653.0,-506.25,-310.0,-32.5,-1.4999999999999858,,,,,,,,,,,310.0,653.0000000000001,11.363636363636363,,97.72727272727273,0.0,2.272727272727273,46.0,46.0,100.0,0.0,0.0,,,414.0,444.25,514.0,580.0,625.0,,,,,,,,,,,514.0,625.0,0.0,,97.82608695652173,0.0,2.1739130434782608,0.0,nm_inferred,46.0,100.0,,Trieste Airport,45.827862,13.466672
53,DAOO,44.0,44.0,100.0,0.0,0.0,480.0,,18.0,60.25,95.0,275.75,437.6,,,,,,,,,,,95.0,437.6,93.18181818181819,,88.63636363636364,11.363636363636363,0.0,45.0,45.0,100.0,0.0,0.0,,,-1148.7999999999995,-263.0,113.0,229.0,246.2,,,,,,,,,,,232.0,1148.8000000000018,44.44444444444444,,88.88888888888889,11.11111111111111,0.0,0.0,nm_inferred,45.0,100.0,,Oran Es-Sénia (Ahmed Ben Bella) International Airport,35.620648,-0.622486
54,GEML,45.0,45.0,100.0,0.0,0.0,300.0,,54.0,185.0,290.0,355.0,406.0,,,,,,,,,,,290.0,406.0,100.0,,95.55555555555556,4.444444444444445,0.0,45.0,45.0,100.0,0.0,0.0,,,-305.59999999999997,-159.0,-53.0,227.0,252.4,,,,,,,,,,,210.0,305.6,57.77777777777778,,100.0,0.0,0.0,0.0,nm_inferred,45.0,100.0,,Melilla Airport,35.2798,-2.95626
55,EDLP,41.0,41.0,100.0,0.0,0.0,480.0,,17.0,24.0,31.0,55.0,90.0,,,,,,,,,,,41.0,123.0,90.2439024390244,,92.6829268292683,2.4390243902439024,4.878048780487805,40.0,40.0,100.0,0.0,0.0,,,157.5,171.0,192.0,279.0,308.2,,,,,,,,,,,198.0,310.8,5.0,,87.5,5.0,7.5,0.0,nm_inferred,41.0,100.0,,Paderborn Lippstadt Airport,51.612527,8.617459
56,LIPY,40.0,40.0,100.0,0.0,0.0,300.0,,73.0,148.75,182.5,212.5,260.5,,,,,,,,,,,182.5,260.5,100.0,,100.0,0.0,0.0,41.0,41.0,100.0,0.0,0.0,,,-162.0,-110.0,-40.0,125.0,370.0,,,,,,,,,,,120.0,375.0,56.09756097560975,,100.0,0.0,0.0,0.0,nm_inferred,41.0,100.0,,Marche Airport,43.616299,13.3623
57,LEXJ,40.0,40.0,100.0,0.0,0.0,300.0,,205.0,242.5,267.5,290.0,316.0000000000001,,,,,,,,,,,267.5,316.0000000000001,100.0,,97.5,2.5,0.0,39.0,39.0,100.0,0.0,0.0,,,-582.4,-399.5,-252.0,-151.0,135.8000000000002,,,,,,,,,,,252.0,582.4000000000001,84.61538461538461,,100.0,0.0,0.0,0.0,nm_inferred,40.0,100.0,,Seve Ballesteros-Santander Airport,43.427101,-3.82001
58,LFRN,40.0,40.0,100.0,0.0,0.0,300.0,,-492.0,-351.25,-245.0,-170.0,-142.49999999999997,,,,,,,,,,,252.5,555.5,2.5,,97.5,0.0,2.5,39.0,39.0,100.0,0.0,0.0,,,387.6,442.5,470.0,569.5,633.6,,,,,,,,,,,470.0,633.6,0.0,,94.87179487179488,2.5641025641025643,2.5641025641025643,0.0,nm_inferred,40.0,100.0,,Rennes-Saint-Jacques Airport,48.0695,-1.73479
59,KDTW,29.0,29.0,100.0,0.0,0.0,1200.0,,18625.6,20340.0,20740.0,21740.0,22330.0,,,,,,,,,,,20740.0,22330.0,100.0,,93.10344827586206,3.4482758620689653,3.4482758620689653,39.0,39.0,100.0,0.0,0.0,,,-23559.8,-23282.5,-22041.0,-21692.5,-20982.8,,,,,,,,,,,22041.0,23559.8,100.0,,89.74358974358974,10.256410256410257,0.0,0.0,nm_inferred,39.0,100.0,,,,
60,LEAM,38.0,38.0,100.0,0.0,0.0,300.0,,-45.0,-15.0,17.5,43.75,60.0,,,,,,,,,,,40.0,60.0,71.05263157894737,,100.0,0.0,0.0,39.0,39.0,100.0,0.0,0.0,,,186.4,234.0,261.0,277.5,386.6,,,,,,,,,,,261.0,386.6,2.5641025641025643,,97.43589743589743,2.5641025641025643,0.0,0.0,nm_inferred,39.0,100.0,,Almería Airport,36.843899,-2.3701
61,LFTH,39.0,39.0,100.0,0.0,0.0,360.0,,50.0,80.0,110.0,142.5,185.0,,,,,,,,,,,110.0,185.0,100.0,,97.43589743589743,2.5641025641025643,0.0,37.0,37.0,100.0,0.0,0.0,,,-181.4,-11.0,76.0,142.0,262.59999999999997,,,,,,,,,,,120.0,303.79999999999995,32.432432432432435,,97.29729729729729,0.0,2.7027027027027026,0.0,nm_inferred,39.0,100.0,,Toulon-Hyères Airport,43.097301,6.14603
62,BIRK,38.0,38.0,100.0,0.0,0.0,300.0,,-107.3,-97.0,-25.0,-6.0,3.3000000000000043,,,,,,,,,,,25.0,110.40000000000003,15.789473684210526,,97.36842105263158,2.6315789473684212,0.0,34.0,34.0,100.0,0.0,0.0,,,242.10000000000002,294.75,323.5,372.5,392.2,,,,,,,,,,,323.5,392.2,0.0,,97.05882352941177,2.9411764705882355,0.0,0.0,nm_inferred,38.0,100.0,,Reykjavík Domestic Airport,64.128732,-21.93759
63,LGMT,38.0,38.0,100.0,0.0,0.0,300.0,,98.4,105.0,125.5,169.75,196.50000000000003,,,,,,,,,,,125.5,196.50000000000003,100.0,,100.0,0.0,0.0,38.0,38.0,100.0,0.0,0.0,,,21.700000000000003,74.25,96.0,128.75,154.10000000000002,,,,,,,,,,,96.0,154.10000000000002,7.894736842105263,,97.36842105263158,0.0,2.6315789473684212,0.0,nm_inferred,38.0,100.0,,Mytilene International Airport,39.057406,26.598629
64,EKAH,36.0,36.0,100.0,0.0,0.0,600.0,,62.5,84.5,97.5,133.75,202.5,,,,,,,,,,,97.5,202.5,100.0,,86.11111111111111,8.333333333333334,5.555555555555555,37.0,37.0,100.0,0.0,0.0,,,-178.6,24.0,62.0,118.0,150.79999999999995,,,,,,,,,,,97.0,202.99999999999997,21.62162162162162,,91.89189189189189,2.7027027027027026,5.405405405405405,0.0,nm_inferred,37.0,100.0,,Aarhus Airport,56.303331,10.618286
65,LIRZ,37.0,37.0,100.0,0.0,0.0,240.0,,236.0,250.0,285.0,320.0,417.0,,,,,,,,,,,285.0,417.0,100.0,,97.29729729729729,2.7027027027027026,0.0,37.0,37.0,100.0,0.0,0.0,,,-229.0,-195.0,-50.0,25.0,75.0,,,,,,,,,,,80.0,229.0,67.56756756756756,,100.0,0.0,0.0,0.0,nm_inferred,37.0,100.0,,Perugia San Francesco d'Assisi – Umbria International Airport,43.095901,12.5132
66,KIAH,31.0,31.0,100.0,0.0,0.0,600.0,,26430.0,26542.5,26815.0,27375.0,27860.0,,,,,,,,,,,26815.0,27860.0,100.0,,100.0,0.0,0.0,35.0,35.0,100.0,0.0,0.0,,,-30777.2,-29448.0,-28782.0,-28205.0,-27747.6,,,,,,,,,,,28782.0,30777.2,100.0,,85.71428571428571,14.285714285714286,0.0,0.0,nm_inferred,35.0,100.0,,,,
67,LOWL,35.0,35.0,100.0,0.0,0.0,300.0,,60.0,75.0,95.0,110.0,123.0,,,,,,,,,,,95.0,123.0,100.0,,94.28571428571429,2.857142857142857,2.857142857142857,31.0,31.0,100.0,0.0,0.0,,,55.0,120.0,205.0,295.0,310.0,,,,,,,,,,,205.0,310.0,9.67741935483871,,96.7741935483871,0.0,3.225806451612903,0.0,nm_inferred,35.0,100.0,,Linz-Hörsching Airport,48.235362,14.188128
68,LDPL,31.0,31.0,100.0,0.0,0.0,300.0,,10.0,25.0,55.0,82.0,95.0,,,,,,,,,,,65.0,110.0,90.3225806451613,,83.87096774193549,3.225806451612903,12.903225806451612,34.0,34.0,100.0,0.0,0.0,,,131.3,191.0,261.0,276.0,282.0,,,,,,,,,,,261.0,282.0,0.0,,85.29411764705883,2.9411764705882355,11.764705882352942,0.0,nm_inferred,34.0,100.0,,Pula Airport,44.893501,13.9222
69,LEZG,34.0,34.0,100.0,0.0,0.0,780.0,,-780.0,-682.75,-350.0,-8.75,34.49999999999997,,,,,,,,,,,360.0,804.5,23.529411764705884,,82.3529411764706,17.647058823529413,0.0,31.0,31.0,100.0,0.0,0.0,,,412.0,536.5,621.0,749.0,835.0,,,,,,,,,,,621.0,835.0,0.0,,80.64516129032258,19.35483870967742,0.0,0.0,nm_inferred,34.0,100.0,,Zaragoza Airport,41.666199,-1.04155
70,EDMO,33.0,33.0,100.0,0.0,0.0,300.0,,-1658.0,-318.0,-150.0,-85.0,-0.9999999999999609,,,,,,,,,,,170.0,1987.0000000000002,12.121212121212121,,87.87878787878788,3.0303030303030303,9.090909090909092,22.0,22.0,100.0,0.0,0.0,,,474.4,513.75,552.0,586.25,700.7000000000002,,,,,,,,,,,552.0,700.7000000000002,0.0,,86.36363636363636,0.0,13.636363636363637,0.0,nm_inferred,33.0,100.0,,Oberpfaffenhofen Airport,48.081402,11.2831
71,LPLA,31.0,31.0,100.0,0.0,0.0,300.0,,1215.0,1277.5,1380.0,5305.0,5710.0,,,,,,,,,,,1380.0,5710.0,100.0,,93.54838709677419,6.451612903225806,0.0,33.0,33.0,100.0,0.0,0.0,,,-5788.2,-5555.0,-1479.0,-1432.0,-1360.4,,,,,,,,,,,1479.0,5788.2,100.0,,96.96969696969697,3.0303030303030303,0.0,0.0,nm_inferred,33.0,100.0,,,,
72,LZKZ,33.0,33.0,100.0,0.0,0.0,600.0,,41.0,50.0,65.0,200.0,262.0,,,,,,,,,,,65.0,262.0,100.0,,96.96969696969697,0.0,3.0303030303030303,33.0,33.0,100.0,0.0,0.0,,,-319.4,-20.0,248.0,276.0,283.6,,,,,,,,,,,261.0,319.40000000000003,27.272727272727273,,93.93939393939394,6.0606060606060606,0.0,0.0,nm_inferred,33.0,100.0,,Košice International Airport,48.663101,21.2411
73,SKBO,28.0,28.0,100.0,0.0,0.0,600.0,,27826.7,28088.5,28347.5,29237.0,30307.0,,,,,,,,,,,28347.5,30307.0,100.0,,39.285714285714285,60.714285714285715,0.0,33.0,33.0,100.0,0.0,0.0,,,-31919.6,-31003.0,-30267.0,-29612.0,-29276.8,,,,,,,,,,,30267.0,31919.6,100.0,,63.63636363636363,33.333333333333336,3.0303030303030303,0.0,nm_inferred,33.0,100.0,,,,
74,GMMW,31.0,31.0,100.0,0.0,0.0,900.0,,18.0,34.5,160.0,190.0,233.0,,,,,,,,,,,160.0,233.0,100.0,,100.0,0.0,0.0,30.0,30.0,100.0,0.0,0.0,,,-186.1,-144.25,1.0,55.75,117.1,,,,,,,,,,,80.0,239.10000000000002,46.666666666666664,,93.33333333333333,6.666666666666667,0.0,0.0,nm_inferred,31.0,100.0,,Nador Al Aaroui International Airport,34.9888,-3.02821
75,LGSK,31.0,31.0,100.0,0.0,0.0,720.0,,105.0,185.0,230.0,267.5,320.0,,,,,,,,,,,230.0,320.0,100.0,,96.7741935483871,3.225806451612903,0.0,31.0,31.0,100.0,0.0,0.0,,,-212.0,-80.5,9.0,30.5,59.0,,,,,,,,,,,41.0,212.0,48.38709677419355,,100.0,0.0,0.0,0.0,nm_inferred,31.0,100.0,,Skiathos Island National Airport,39.177101,23.5037
76,EGWU,30.0,30.0,100.0,0.0,0.0,600.0,,-175.99999999999997,26.25,47.5,70.0,75.5,,,,,,,,,,,65.0,176.00000000000009,86.66666666666667,,90.0,3.3333333333333335,6.666666666666667,30.0,30.0,100.0,0.0,0.0,,,456.2,479.25,515.0,602.25,873.5000000000014,,,,,,,,,,,515.0,873.5000000000014,0.0,,86.66666666666667,3.3333333333333335,10.0,0.0,nm_inferred,30.0,100.0,,RAF Northolt,51.553001,-0.418167
77,GMFO,28.0,28.0,100.0,0.0,0.0,600.0,,192.0,265.0,310.0,371.25,471.5,,,,,,,,,,,310.0,471.5,100.0,,96.42857142857143,3.5714285714285716,0.0,30.0,30.0,100.0,0.0,0.0,,,-250.2,-171.5,-108.0,-25.0,77.1,,,,,,,,,,,119.0,250.20000000000005,83.33333333333333,,93.33333333333333,6.666666666666667,0.0,0.0,nm_inferred,30.0,100.0,,Oujda Angads Airport,34.789558,-1.926041
78,KMCO,27.0,27.0,100.0,0.0,0.0,600.0,,23613.0,24070.0,24455.0,24977.5,25399.0,,,,,,,,,,,24455.0,25399.0,100.0,,100.0,0.0,0.0,30.0,30.0,100.0,0.0,0.0,,,-27095.1,-26748.0,-26327.0,-25841.0,-25681.8,,,,,,,,,,,26327.0,27095.1,100.0,,100.0,0.0,0.0,0.0,nm_inferred,30.0,100.0,,,,
79,LGSM,30.0,30.0,100.0,0.0,0.0,360.0,,109.7,160.0,207.0,353.25,743.7,,,,,,,,,,,207.0,743.7,100.0,,90.0,3.3333333333333335,6.666666666666667,30.0,30.0,100.0,0.0,0.0,,,-153.89999999999998,-107.0,-24.0,66.25,142.10000000000002,,,,,,,,,,,80.0,164.7000000000001,56.666666666666664,,100.0,0.0,0.0,0.0,nm_inferred,30.0,100.0,,Samos Airport,37.689999,26.911699
80,OOMS,30.0,30.0,100.0,0.0,0.0,600.0,,10456.3,11718.5,13534.0,15674.0,16452.6,,,,,,,,,,,13534.0,16452.6,100.0,,33.333333333333336,66.66666666666667,0.0,24.0,24.0,100.0,0.0,0.0,,,-13325.0,-12955.75,-12404.5,-10516.75,-10112.3,,,,,,,,,,,12404.5,13325.0,100.0,,75.0,25.0,0.0,0.0,nm_inferred,30.0,100.0,,,,
81,CYVR,28.0,28.0,100.0,0.0,0.0,0.0,,24674.5,25137.5,25547.5,25881.25,26294.5,,,,,,,,,,,25547.5,26294.5,100.0,,82.14285714285714,17.857142857142858,0.0,29.0,29.0,100.0,0.0,0.0,,,-28700.0,-28337.0,-27679.0,-26934.0,-26702.4,,,,,,,,,,,27679.0,28700.0,100.0,,93.10344827586206,6.896551724137931,0.0,0.0,nm_inferred,29.0,100.0,,,,
82,CYYC,25.0,25.0,100.0,0.0,0.0,0.0,,22842.0,23335.0,23490.0,23965.0,24608.0,,,,,,,,,,,23490.0,24608.0,100.0,,60.0,40.0,0.0,29.0,29.0,100.0,0.0,0.0,,,-26161.0,-25898.0,-25754.0,-25376.0,-24707.6,,,,,,,,,,,25754.0,26161.0,100.0,,75.86206896551724,24.137931034482758,0.0,0.0,nm_inferred,29.0,100.0,,,,
83,EIKN,29.0,29.0,100.0,0.0,0.0,600.0,,-972.0,-635.0,-310.0,-215.0,-165.0,,,,,,,,,,,310.0,972.0,0.0,,96.55172413793103,0.0,3.4482758620689653,29.0,29.0,100.0,0.0,0.0,,,382.8,506.0,578.0,653.0,752.7999999999998,,,,,,,,,,,578.0,752.7999999999998,0.0,,96.55172413793103,0.0,3.4482758620689653,0.0,nm_inferred,29.0,100.0,,Ireland West Airport Knock,53.910439,-8.817002
84,KCLT,26.0,26.0,100.0,0.0,0.0,1440.0,,21310.0,21523.75,21822.5,22116.25,22960.0,,,,,,,,,,,21822.5,22960.0,100.0,,96.15384615384616,3.8461538461538463,0.0,29.0,29.0,100.0,0.0,0.0,,,-25000.2,-24393.0,-23572.0,-23315.0,-23080.600000000002,,,,,,,,,,,23572.0,25000.2,100.0,,100.0,0.0,0.0,0.0,nm_inferred,29.0,100.0,,,,
85,KDEN,26.0,26.0,100.0,0.0,0.0,600.0,,23431.0,24978.75,25230.0,25770.0,26097.5,,,,,,,,,,,25230.0,26097.5,100.0,,96.15384615384616,3.8461538461538463,0.0,29.0,29.0,100.0,0.0,0.0,,,-28798.0,-28301.0,-27837.0,-27066.0,-25785.8,,,,,,,,,,,27837.0,28798.0,100.0,,86.20689655172414,13.793103448275861,0.0,0.0,nm_inferred,29.0,100.0,,,,
86,LTAN,28.0,28.0,100.0,0.0,0.0,300.0,,616.5,735.0,807.5,1189.25,1277.3,,,,,,,,,,,807.5,1277.3,100.0,,100.0,0.0,0.0,29.0,29.0,100.0,0.0,0.0,,,-1125.0,-1010.0,-935.0,-845.0,-805.0,,,,,,,,,,,935.0,1125.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,29.0,100.0,,Konya Airport,37.979,32.561901
87,UBBN,27.0,27.0,100.0,0.0,0.0,0.0,,608.0,660.0,1180.0,1375.0,1518.0,,,,,,,,,,,1180.0,1518.0,100.0,,96.29629629629629,3.7037037037037037,0.0,29.0,29.0,100.0,0.0,0.0,,,-1599.0,-1395.0,-1240.0,-545.0,-471.00000000000006,,,,,,,,,,,1240.0,1599.0,100.0,,96.55172413793103,3.4482758620689653,0.0,0.0,nm_inferred,29.0,100.0,,Nakhchivan International Airport,39.188801,45.458401
88,DABC,28.0,28.0,100.0,0.0,0.0,360.0,,943.5,1005.0,1040.0,2102.5,2218.0,,,,,,,,,,,1040.0,2218.0,100.0,,75.0,25.0,0.0,28.0,28.0,100.0,0.0,0.0,,,-2733.5,-2494.5,-1203.5,-946.5,-878.5999999999999,,,,,,,,,,,1203.5,2733.5,100.0,,82.14285714285714,17.857142857142858,0.0,0.0,nm_inferred,28.0,100.0,,Mohamed Boudiaf International Airport,36.276001,6.62039
89,EFOU,26.0,26.0,100.0,0.0,0.0,420.0,,440.0,485.0,532.5,598.75,922.5,,,,,,,,,,,532.5,922.5,100.0,,100.0,0.0,0.0,28.0,28.0,100.0,0.0,0.0,,,-473.8,-415.5,-311.5,-257.0,-211.29999999999998,,,,,,,,,,,311.5,473.8,100.0,,96.42857142857143,3.5714285714285716,0.0,0.0,nm_inferred,28.0,100.0,,Oulu Airport,64.930099,25.354601
90,LFLC,28.0,28.0,100.0,0.0,0.0,480.0,,80.0,103.75,120.0,131.25,155.0,,,,,,,,,,,120.0,155.0,100.0,,89.28571428571429,0.0,10.714285714285714,25.0,25.0,100.0,0.0,0.0,,,31.400000000000016,105.0,124.0,138.0,178.8,,,,,,,,,,,124.0,178.8,8.0,,88.0,0.0,12.0,0.0,nm_inferred,28.0,100.0,,Clermont-Ferrand Auvergne airport,45.786701,3.16917
91,LIBP,28.0,28.0,100.0,0.0,0.0,900.0,,20.0,33.75,50.0,71.25,85.0,,,,,,,,,,,50.0,85.0,92.85714285714286,,100.0,0.0,0.0,26.0,26.0,100.0,0.0,0.0,,,246.5,260.75,310.0,328.75,342.5,,,,,,,,,,,310.0,342.5,0.0,,100.0,0.0,0.0,0.0,nm_inferred,28.0,100.0,,Abruzzo Airport,42.431079,14.182981
92,LTFO,26.0,26.0,100.0,0.0,0.0,300.0,,-1180.0,-728.75,120.0,373.75,4212.5,,,,,,,,,,,702.5,4212.5,61.53846153846154,,69.23076923076923,30.76923076923077,0.0,28.0,28.0,100.0,0.0,0.0,,,-3503.5,-3006.25,118.5,255.0,581.5,,,,,,,,,,,667.5,3503.5,46.42857142857143,,64.28571428571429,35.714285714285715,0.0,0.0,nm_inferred,28.0,100.0,,Rize–Artvin Airport,41.179766,40.848802
93,LESO,26.0,26.0,100.0,0.0,0.0,420.0,,130.0,150.0,192.5,243.75,265.0,,,,,,,,,,,192.5,265.0,100.0,,96.15384615384616,3.8461538461538463,0.0,27.0,27.0,100.0,0.0,0.0,,,-405.2,-247.5,-161.0,-37.5,191.4,,,,,,,,,,,195.0,405.2000000000004,81.48148148148148,,100.0,0.0,0.0,0.0,nm_inferred,27.0,100.0,,San Sebastián Airport,43.356499,-1.79061
94,LFBT,26.0,26.0,100.0,0.0,0.0,600.0,,-149.5,22.5,47.5,58.75,180.0,,,,,,,,,,,50.0,320.0,88.46153846153847,,100.0,0.0,0.0,23.0,23.0,100.0,0.0,0.0,,,289.4,301.0,318.0,544.0,584.8,,,,,,,,,,,318.0,584.8,8.695652173913043,,100.0,0.0,0.0,0.0,nm_inferred,26.0,100.0,,Tarbes-Lourdes-Pyrénées Airport,43.178699,-0.006439
95,LGHI,26.0,26.0,100.0,0.0,0.0,300.0,,172.5,212.5,299.5,345.75,440.5,,,,,,,,,,,299.5,440.5,100.0,,100.0,0.0,0.0,25.0,25.0,100.0,0.0,0.0,,,-323.4,-252.0,-195.0,-132.0,-77.39999999999995,,,,,,,,,,,195.0,323.4000000000001,100.0,,100.0,0.0,0.0,0.0,nm_inferred,26.0,100.0,,Chios Island National Airport,38.34320068359375,26.140600204467773
96,SAEZ,26.0,26.0,100.0,0.0,0.0,600.0,,32457.5,35536.25,36665.0,37867.5,39410.0,,,,,,,,,,,36665.0,39410.0,100.0,,96.15384615384616,3.8461538461538463,0.0,23.0,23.0,100.0,0.0,0.0,,,-42828.0,-40964.0,-39574.0,-38371.0,-37267.6,,,,,,,,,,,39574.0,42828.0,100.0,,78.26086956521739,21.73913043478261,0.0,0.0,nm_inferred,26.0,100.0,,,,
97,EPSC,25.0,25.0,100.0,0.0,0.0,300.0,,123.0,150.0,180.0,205.0,246.0,,,,,,,,,,,180.0,246.0,100.0,,96.0,4.0,0.0,25.0,25.0,100.0,0.0,0.0,,,-245.0,-115.0,-65.0,-10.0,24.00000000000002,,,,,,,,,,,80.0,245.0,76.0,,100.0,0.0,0.0,0.0,nm_inferred,25.0,100.0,,Solidarity Szczecin–Goleniów Airport,53.584702,14.9022
98,RCTP,18.0,18.0,100.0,0.0,0.0,600.0,,32864.0,33821.25,39282.5,40978.75,42061.0,,,,,,,,,,,39282.5,42061.0,100.0,,33.333333333333336,66.66666666666667,0.0,25.0,25.0,100.0,0.0,0.0,,,-36834.4,-36478.0,-35927.0,-31517.0,-31416.8,,,,,,,,,,,35927.0,36834.4,100.0,,24.0,76.0,0.0,0.0,nm_inferred,25.0,100.0,,,,
99,EKVG,24.0,24.0,100.0,0.0,0.0,300.0,,1977.5,2027.5,2152.5,2871.25,3571.4999999999995,,,,,,,,,,,2152.5,3571.4999999999995,100.0,,100.0,0.0,0.0,22.0,22.0,100.0,0.0,0.0,,,-3237.4,-2133.0,-1980.0,-1875.5,-1712.4999999999998,,,,,,,,,,,1980.0,3237.4,100.0,,100.0,0.0,0.0,0.0,nm_inferred,24.0,100.0,,Vágar Airport,62.063256,-7.275782
