rank,icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,dep_signal_p10,dep_signal_p25,dep_signal_p50,dep_signal_p75,dep_signal_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,arr_signal_p10,arr_signal_p25,arr_signal_p50,arr_signal_p75,arr_signal_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon,measured
11,EGGD,375.0,369.0,98.4,0.0,100.0,660.0,105.0,-920.0,-735.0,-615.0,-495.0,-375.0,0.6346153846153846,0.8083333333333333,0.8863636363636364,0.9551282051282052,1.0119929453262786,0.5352380952380952,0.7,0.8181818181818182,0.9,0.9618233618233618,0.3780542986425339,0.47435897435897434,0.5740740740740741,0.6597222222222222,0.7424242424242424,615.0,920.0,0.0,0.0,94.13333333333334,3.7333333333333334,0.5333333333333333,370.0,364.0,98.37837837837837,0.0,100.0,300.0,15.0,240.0,280.0,325.0,365.0,455.0,0.7738095238095238,0.9300595238095238,1.0714285714285714,1.2083333333333333,1.3708333333333331,0.7857142857142857,0.9166666666666666,1.0,1.0,1.0,0.5,0.5833333333333334,0.6527777777777778,0.7,0.7333333333333333,325.0,458.49999999999994,0.27472527472527475,0.0,95.67567567567568,2.1621621621621623,0.5405405405405406,100.0,apdf,375.0,98.38918918918918,0.6035447947947947,Bristol Airport,51.382326,-2.716453,yes
12,LFSB,330.0,328.0,99.39393939393939,1.0,99.0909090909091,720.0,160.0,-1136.0,-821.25,-640.0,-495.0,-313.49999999999994,0.48090909090909095,0.7897727272727273,0.9416666666666667,0.9848484848484849,1.098412698412699,0.3,0.5357142857142857,0.7272727272727273,0.8708333333333333,0.95,0.1816835016835017,0.3550925925925926,0.5192307692307693,0.6252913752913754,0.7083333333333334,640.0,1136.0000000000002,2.1341463414634148,0.0,97.57575757575758,1.5151515151515151,0.30303030303030304,335.0,332.0,99.1044776119403,1.0,99.40298507462687,180.0,35.0,142.3,190.0,235.0,285.0,385.0,0.7021428571428571,0.9722222222222222,1.1041666666666667,1.2916666666666667,1.5,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,0.4583333333333333,0.5354166666666667,0.6388888888888888,0.7777777777777778,0.8888888888888888,235.0,385.0,0.0,4.242424242424242,98.2089552238806,0.29850746268656714,0.5970149253731343,99.40298507462687,apdf,335.0,99.24920850293984,0.5747122971003567,EuroAirport Basel–Mulhouse–Freiburg,47.60068,7.521117,yes
13,LZIB,98.0,94.0,95.91836734693878,0.0,100.0,540.0,205.0,-732.0,-603.75,-452.5,-235.0,-61.499999999999986,0.17083333333333334,0.5590277777777778,0.8541666666666666,0.9259259259259259,1.1300000000000001,0.25,0.42445054945054944,0.5773809523809523,0.7202380952380952,0.8333333333333334,0.15694444444444447,0.26212121212121214,0.4166666666666667,0.4982638888888889,0.6020833333333333,465.0,841.0000000000002,4.25531914893617,0.0,89.79591836734694,5.1020408163265305,1.0204081632653061,100.0,97.0,97.0,0.0,99.0,300.0,40.0,131.8,180.0,240.0,290.0,356.0000000000001,0.4236111111111111,0.7270833333333333,0.8888888888888888,1.037202380952381,1.2916666666666665,0.5,0.75,0.9083333333333333,1.0,1.0,0.2916666666666667,0.5069444444444444,0.7166666666666667,0.8559027777777778,0.9226190476190477,240.0,369.00000000000006,3.0927835051546393,8.333333333333334,91.0,5.0,1.0,100.0,apdf,100.0,96.4591836734694,0.5466020408163266,M. R. Štefánik Airport,48.1702,17.2127,yes
14,LMML,309.0,309.0,100.0,0.0,98.70550161812298,480.0,135.0,-911.0,-655.0,-475.0,-270.0,-163.0000000000001,0.32363636363636367,0.553030303030303,0.8796296296296297,1.196969696969697,2.547222222222221,0.3125,0.45,0.6923076923076923,0.875,1.0,0.22916666666666666,0.3194444444444444,0.4621212121212121,0.6388888888888888,0.7533333333333332,525.0,1299.9999999999995,7.119741100323624,0.0,92.23300970873787,7.119741100323624,0.6472491909385113,308.0,308.0,100.0,0.0,98.05194805194806,240.0,50.0,95.0,145.0,192.5,265.0,530.0,0.3770833333333334,0.5885416666666667,0.8090277777777778,1.0833333333333333,2.302083333333337,0.5,0.75,0.875,1.0,1.0,0.25,0.33854166666666663,0.46875,0.5833333333333334,0.6666666666666666,205.0,703.0000000000001,5.51948051948052,0.33112582781456956,92.85714285714286,6.4935064935064934,0.6493506493506493,98.70550161812298,apdf,309.0,100.0,0.4654356060606061,Malta International Airport,35.845932,14.491546,yes
15,ELLX,323.0,323.0,100.0,0.0,99.69040247678018,720.0,290.0,-797.0,-615.0,-440.0,-297.5,-175.0,0.30634920634920637,0.4583333333333333,0.6333333333333333,0.8092592592592593,0.9261764705882354,0.22727272727272727,0.3235294117647059,0.45,0.6026315789473684,0.7727272727272727,0.11825396825396825,0.18480392156862746,0.2833333333333333,0.39871794871794874,0.5,440.0,800.0,2.476780185758514,0.6191950464396285,91.3312693498452,8.359133126934985,0.30959752321981426,327.0,326.0,99.69418960244649,0.0,99.08256880733946,240.0,50.0,135.0,171.0,220.0,270.0,377.5,0.625,0.7291666666666666,0.8472222222222222,0.9583333333333334,1.1155555555555556,0.6666666666666666,0.75,0.875,1.0,1.0,0.375,0.4666666666666667,0.5666666666666667,0.625,0.6944444444444444,225.0,387.5,1.8404907975460123,0.0,92.04892966360856,7.339449541284404,0.3058103975535168,99.69040247678018,apdf,327.0,99.84709480122325,0.4243501529051988,Luxembourg-Findel International Airport,49.626845,6.212134,yes
16,LIRA,157.0,157.0,100.0,0.0,98.08917197452229,660.0,180.0,-960.0,-735.0,-570.0,-265.0,-40.99999999999994,0.1364035087719299,0.4444444444444444,0.8484848484848485,0.9666666666666667,1.2290476190476192,0.10769230769230773,0.3333333333333333,0.5294117647058824,0.75,0.8562091503267975,0.06222222222222223,0.14583333333333334,0.296875,0.46296296296296297,0.56,570.0,960.0000000000001,5.732484076433121,0.0,98.08917197452229,0.6369426751592356,1.2738853503184713,149.0,149.0,100.0,0.0,100.0,360.0,70.0,170.0,230.0,310.0,355.0,435.0,0.43000000000000005,0.6666666666666666,0.8666666666666667,1.0416666666666667,1.184761904761905,0.41515151515151516,0.625,0.8571428571428571,1.0,1.0,0.31444444444444447,0.4166666666666667,0.5333333333333333,0.6041666666666666,0.6666666666666666,315.0,435.0,0.6711409395973155,0.0,97.98657718120805,0.6711409395973155,1.342281879194631,100.0,apdf,157.0,100.0,0.41510416666666666,Ciampino–G. B. Pastine International Airport,41.798769,12.595331,yes
17,EGNT,189.0,178.0,94.17989417989418,0.0,100.0,720.0,190.0,-991.5,-722.5,-605.0,-480.0,-318.49999999999994,0.4459722222222222,0.7571022727272727,0.8569444444444444,0.9166666666666666,0.9860089186176143,0.3423076923076923,0.5,0.625,0.7298951048951049,0.8583333333333334,0.25416666666666665,0.3333333333333333,0.4318181818181818,0.5123931623931623,0.5791666666666667,605.0,998.0000000000001,1.1235955056179776,0.0,87.83068783068784,6.349206349206349,0.0,181.0,170.0,93.92265193370166,0.0,100.0,240.0,75.0,149.5,185.0,210.0,243.75,295.5,0.34375,0.6270833333333333,0.9409722222222222,1.1666666666666667,1.4749999999999999,0.33125000000000004,0.5,0.75,0.875,1.0,0.1760416666666667,0.27157738095238093,0.4166666666666667,0.5416666666666666,0.6196428571428572,210.0,295.5,0.0,0.0,90.60773480662984,3.314917127071823,0.0,100.0,apdf,189.0,94.05127305679792,0.3990054008470215,Newcastle International Airport,55.037958,-1.689577,yes
18,LKPR,618.0,615.0,99.51456310679612,0.0,99.35275080906149,600.0,280.0,-838.0,-670.0,-500.0,-263.5,-20.0,0.041666666666666664,0.5152777777777777,0.8981481481481481,0.9916666666666667,1.4129629629629632,0.0625,0.18181818181818182,0.375,0.5769230769230769,0.711904761904762,0.030303030303030304,0.09166666666666666,0.21296296296296297,0.3431712962962963,0.4722222222222222,500.0,838.0000000000001,5.365853658536586,0.0,94.01294498381877,4.692556634304207,0.8090614886731392,605.0,600.0,99.17355371900827,0.0,100.0,360.0,35.0,244.50000000000003,300.0,350.0,400.0,480.0,0.75,0.9047619047619048,1.0416666666666667,1.1666666666666667,1.2742063492063491,0.6854166666666668,0.8333333333333334,1.0,1.0,1.0,0.375,0.4682291666666667,0.5833333333333334,0.6333333333333333,0.6875,350.0,480.5000000000001,0.16666666666666666,0.0,92.89256198347107,5.950413223140496,0.3305785123966942,100.0,apdf,618.0,99.3440584129022,0.3955365288661847,Václav Havel Airport Prague,50.100874,14.259911,yes
19,LPFR,346.0,344.0,99.42196531791907,0.0,100.0,593.5,192.5,-758.5,-646.25,-507.5,-255.0,-176.50000000000006,0.2848484848484849,0.47256944444444443,0.9536789463260051,1.005678292451453,1.139968490671991,0.25,0.375,0.6,0.7727272727272727,0.9,0.13395833333333335,0.2331140350877193,0.3827461923032206,0.5177791769636774,0.6224055902468034,507.5,758.5,0.0,0.0,98.84393063583815,0.5780346820809249,0.0,353.0,352.0,99.71671388101983,0.0,99.71671388101983,286.0,85.0,90.5,180.0,240.0,281.25,335.0,0.375,0.6597222222222222,0.8774373259052924,0.9962752823016952,1.0775862068965518,0.3333333333333333,0.5,0.7272727272727273,0.9166666666666666,1.0,0.1626016260162602,0.26666666666666666,0.3926701570680628,0.5034905034905035,0.5637254901960784,240.0,335.0,0.2840909090909091,0.0,98.30028328611898,1.13314447592068,0.28328611898017,100.0,apdf,353.0,99.56933959946946,0.38603846910765083,Faro - Gago Coutinho International Airport,37.015909,-7.970939,yes
20,LIMC,929.0,926.0,99.67707212055974,0.0,99.2465016146394,900.0,255.0,-1355.0,-1008.75,-720.0,-515.0,-325.0,0.39515250544662306,0.6111111111111112,0.8611111111111112,0.9753676470588235,1.2904411764705883,0.1324561403508772,0.3539915966386555,0.5384615384615384,0.7142857142857143,0.875,0.05952380952380952,0.17601495726495728,0.2986111111111111,0.47519690040650403,0.6190356182795699,720.0,1355.0,4.535637149028077,0.2159827213822894,92.2497308934338,6.996770721205597,0.43057050592034446,950.0,948.0,99.78947368421052,0.0,99.78947368421053,360.0,90.0,150.0,230.0,325.0,460.0,633.0000000000007,0.5208333333333334,0.7291666666666666,0.9457070707070707,1.1071428571428572,1.3392857142857144,0.375,0.5,0.7222222222222222,0.9,1.0,0.20833333333333334,0.3125,0.43333333333333335,0.5625,0.6833333333333333,327.5,640.0,0.6329113924050633,0.10570824524312897,90.73684210526316,8.631578947368421,0.42105263157894735,99.78947368421053,apdf,950.0,99.73327290238512,0.3649960751358123,Milan Malpensa International Airport,45.6306,8.72811,yes
21,EDDL,757.0,745.0,98.41479524438573,0.0,99.20739762219286,684.0,215.0,-896.4,-717.0,-568.0,-391.0,-249.0,0.4080421791184809,0.5499021526418787,0.8994614003590664,0.9892328398384926,1.085048741276531,0.391304347826087,0.5,0.6363636363636364,0.7647058823529411,0.8571428571428571,0.22086318364494145,0.31065088757396453,0.409652076318743,0.5158069883527454,0.6241624270711785,568.0,901.6000000000001,0.6711409395973155,0.0,94.0554821664465,3.830911492734478,0.5284015852047557,751.0,737.0,98.1358189081225,0.0,99.86684420772303,235.0,68.0,86.20000000000002,141.0,197.0,269.0,346.4,0.37223504349369785,0.6696725894632207,0.918697033898305,1.0299202127659575,1.1889216712667745,0.23076923076923078,0.4444444444444444,0.7142857142857143,0.8888888888888888,1.0,0.08003091084526646,0.16649377593360995,0.3129079634464752,0.4680646929824561,0.600632911392405,198.0,353.0,3.1207598371777476,0.0,92.54327563249001,5.193075898801598,0.3994673768308921,99.86684420772303,apdf,757.0,98.27530707625411,0.355049048944786,Düsseldorf Airport,51.289501,6.76678,yes
22,EDDC,49.0,48.0,97.95918367346938,0.0,100.0,540.0,255.0,-664.0,-517.5,-362.5,-245.0,-178.49999999999997,0.39111111111111113,0.453125,0.7395833333333333,0.9901041666666667,1.1972222222222226,0.125,0.16666666666666666,0.3,0.5,0.75,0.07424242424242425,0.1232638888888889,0.21875,0.3153935185185185,0.4829166666666667,362.5,664.0000000000001,2.0833333333333335,0.0,93.87755102040816,2.0408163265306123,2.0408163265306123,50.0,50.0,100.0,0.0,98.0,240.0,65.0,143.0,187.5,215.0,285.0,370.5,0.6833333333333333,0.8333333333333334,0.9333333333333333,1.0833333333333333,1.419444444444445,0.4228571428571429,0.5,0.75,0.875,1.0,0.18571428571428572,0.2708333333333333,0.4583333333333333,0.5833333333333334,0.6277777777777778,215.0,370.5,0.0,0.0,94.0,4.0,2.0,100.0,apdf,50.0,98.9795918367347,0.33508715986394555,Dresden Airport,51.134123,13.767831,yes
23,LFMN,703.0,692.0,98.43527738264581,0.0,99.14651493598862,660.0,600.0,-5.0,5.0,20.0,36.25,45.0,-0.09249999999999999,-0.06060606060606061,-0.030303030303030304,-0.006295787545787546,0.009259259259259259,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.008333333333333333,25.0,55.0,85.26011560693641,0.14450867052023122,95.7325746799431,1.5647226173541964,1.1379800853485065,730.0,719.0,98.4931506849315,0.0,99.86301369863013,240.0,15.0,190.0,230.0,280.0,335.0,456.0000000000002,0.8833333333333333,1.0625,1.2083333333333333,1.375,1.75,0.875,1.0,1.0,1.0,1.0,0.5166666666666667,0.5859375,0.6458333333333334,0.7083333333333334,0.9166666666666666,280.0,460.0,0.4172461752433936,5.013927576601671,94.65753424657534,2.73972602739726,1.095890410958904,99.86301369863013,apdf,730.0,98.46421403378866,0.3179573578174426,Nice-Côte d'Azur Airport,43.658401,7.21587,yes
24,LOWW,1165.0,1165.0,100.0,0.0,98.19742489270386,600.0,270.0,-763.0,-530.0,-330.0,-185.0,-40.0,0.1111111111111111,0.38333333333333336,0.6,0.8712121212121212,1.0,0.1,0.25,0.4090909090909091,0.5625,0.7142857142857143,0.03333333333333333,0.09523809523809523,0.17708333333333334,0.2727272727272727,0.4069444444444446,330.0,765.0,6.266094420600858,0.0,94.2489270386266,5.150214592274678,0.6008583690987125,1148.0,1147.0,99.91289198606272,0.0,99.82578397212544,360.0,85.0,140.0,220.0,310.0,422.5,535.0,0.5174074074074074,0.6979166666666666,0.8645833333333334,1.0238095238095237,1.1875,0.5,0.625,0.7777777777777778,0.8888888888888888,1.0,0.24583333333333338,0.31666666666666665,0.4027777777777778,0.4791666666666667,0.5625,315.0,555.0,0.9590235396687009,0.0,93.81533101045297,5.487804878048781,0.6097560975609756,99.82578397212544,apdf,1165.0,99.95644599303137,0.2898042791811847,Vienna International Airport,48.110298,16.5697,yes
25,EGLC,273.0,271.0,99.26739926739927,0.0,100.0,360.0,245.0,-345.0,-225.0,-130.0,-70.0,-35.0,0.1,0.2,0.34523809523809523,0.5222222222222223,0.7,0.125,0.16666666666666666,0.25,0.4,0.5,0.05555555555555555,0.09166666666666666,0.1388888888888889,0.19246031746031744,0.26666666666666666,130.0,345.0,1.1070110701107012,0.0,98.53479853479854,0.0,0.7326007326007326,266.0,264.0,99.24812030075188,0.0,100.0,180.0,82.5,50.0,65.0,95.0,135.0,185.0,0.25,0.3611111111111111,0.5416666666666666,0.7951388888888888,1.1125000000000007,0.3333333333333333,0.4861111111111111,0.625,0.75,1.0,0.1875,0.2708333333333333,0.3923611111111111,0.5416666666666666,0.6666666666666666,95.0,185.0,0.7575757575757576,1.5151515151515151,98.49624060150376,0.37593984962406013,0.37593984962406013,100.0,apdf,273.0,99.25775978407557,0.26365342442645073,London City Airport,51.505299,0.055278,yes
